,customer_id,cluster_label,gender,past_3_years_bike_related_purchases,job_title,wealth_segment,deceased_indicator,owns_car,tenure,age
2882,3019,1,M,98,Community Outreach Specialist,Affluent Customer,N,Yes,14.0,35.0
2883,3020,1,M,13,Chemical Engineer,High Net Worth,N,Yes,10.0,55.0
2884,3023,1,F,37,Accountant I,High Net Worth,N,Yes,7.0,26.0
2885,3024,0,M,86,Health,Mass Customer,N,No,12.0,62.0
2886,3025,1,M,27,Compensation Analyst,Mass Customer,N,Yes,9.0,44.0
2887,3026,0,F,11,Account Representative III,Mass Customer,N,Yes,5.0,32.0
2888,3027,1,M,83,Research Nurse,Mass Customer,N,Yes,5.0,43.0
2889,3028,1,F,67,General Manager,High Net Worth,N,No,20.0,64.0
2890,3029,1,M,85,Business Systems Development Analyst,Mass Customer,N,No,13.0,42.0
2891,3030,1,F,68,Technical Writer,Affluent Customer,N,No,3.0,22.0
2892,3031,1,M,95,Staff Scientist,Mass Customer,N,Yes,5.0,25.0
2893,3032,0,M,53,Analog Circuit Design manager,Affluent Customer,N,Yes,5.0,28.0
2894,3033,0,F,60,Administrative Officer,High Net Worth,N,No,12.0,42.0
2895,3034,1,F,54,Web Designer IV,Mass Customer,N,Yes,18.0,64.0
2896,3035,1,M,98,Associate Professor,High Net Worth,N,No,13.0,41.0
2897,3036,1,F,24,Business Systems Development Analyst,Affluent Customer,N,Yes,11.0,44.0
2898,3037,1,F,30,Legal Assistant,High Net Worth,N,Yes,18.0,49.0
2899,3038,0,F,45,Senior Developer,High Net Worth,N,No,13.0,63.0
2900,3039,0,F,52,Financial Services,Affluent Customer,N,No,18.0,52.0
2901,3040,1,F,87,General Manager,Mass Customer,N,No,5.0,54.0
2902,3041,0,F,20,Physical Therapy Assistant,Mass Customer,N,Yes,11.0,47.0
2903,3042,0,M,76,Engineer II,High Net Worth,N,Yes,15.0,50.0
2904,3043,1,F,21,Legal Assistant,Mass Customer,N,Yes,18.0,39.0
2905,3044,0,M,59,Occupational Therapist,Affluent Customer,N,Yes,19.0,31.0
2906,3045,1,M,52,Cost Accountant,Affluent Customer,N,Yes,2.0,24.0
2907,3046,1,F,53,Programmer Analyst III,Affluent Customer,N,No,18.0,56.0
2908,3047,1,M,20,Speech Pathologist,Mass Customer,N,Yes,19.0,59.0
2909,3048,0,M,38,Legal Assistant,Mass Customer,N,No,16.0,51.0
2910,3049,0,M,72,Property,High Net Worth,N,Yes,12.0,53.0
2911,3051,0,F,81,Manufacturing,Affluent Customer,N,Yes,7.0,47.0
2912,3052,0,F,72,Teacher,Mass Customer,N,No,18.0,44.0
2913,3053,1,F,67,Account Coordinator,High Net Worth,N,No,17.0,36.0
2914,3054,0,F,94,Operator,Affluent Customer,N,No,16.0,55.0
2915,3055,0,F,96,General Manager,Mass Customer,N,Yes,2.0,21.0
2916,3056,1,F,43,Health Coach II,Mass Customer,N,No,18.0,52.0
2917,3057,1,F,96,Executive Secretary,Mass Customer,N,No,9.0,45.0
2918,3058,1,M,67,Human Resources Manager,Mass Customer,N,Yes,16.0,34.0
2919,3059,1,M,83,Accountant IV,Mass Customer,N,No,17.0,62.0
2920,3060,1,M,28,VP Accounting,Mass Customer,N,Yes,6.0,38.0
2921,3061,0,F,51,Office Assistant IV,Affluent Customer,N,Yes,3.0,30.0
2922,3062,1,M,78,Civil Engineer,Mass Customer,N,No,13.0,58.0
2923,3063,1,M,74,VP Sales,Affluent Customer,N,No,2.0,21.0
2924,3064,1,M,96,Product Engineer,Affluent Customer,N,Yes,4.0,25.0
2925,3065,1,F,88,Recruiter,High Net Worth,N,Yes,13.0,43.0
2926,3066,0,F,29,Paralegal,Affluent Customer,N,Yes,2.0,26.0
2927,3067,1,F,8,Chief Design Engineer,Mass Customer,N,Yes,9.0,30.0
2928,3068,0,F,88,Automation Specialist I,Affluent Customer,N,No,1.0,30.0
2929,3069,1,F,59,Senior Cost Accountant,Affluent Customer,N,No,12.0,32.0
2930,3070,1,F,74,Account Executive,Affluent Customer,N,Yes,1.0,22.0
2931,3071,0,F,59,Assistant Media Planner,Mass Customer,N,Yes,12.0,31.0
2932,3072,1,M,87,Chemical Engineer,Mass Customer,N,Yes,10.0,42.0
2933,3073,1,M,16,Nurse,Affluent Customer,N,No,17.0,54.0
2934,3074,0,M,31,VP Quality Control,Mass Customer,N,Yes,12.0,52.0
2935,3075,0,M,36,Entertainment,Mass Customer,N,Yes,16.0,61.0
2936,3076,1,F,9,Professor,Mass Customer,N,Yes,4.0,29.0
2937,3077,1,M,19,Information Systems Manager,Affluent Customer,N,No,2.0,20.0
2938,3078,0,F,54,Safety Technician III,Mass Customer,N,No,7.0,38.0
2939,3079,1,M,34,Legal Assistant,Mass Customer,N,Yes,20.0,61.0
2940,3080,0,M,87,Graphic Designer,High Net Worth,N,No,10.0,62.0
2941,3081,1,F,61,Mechanical Systems Engineer,High Net Worth,N,Yes,9.0,49.0
2942,3082,0,M,68,Manufacturing,Mass Customer,N,Yes,2.0,24.0
2943,3084,1,F,57,Staff Scientist,Affluent Customer,N,Yes,16.0,61.0
2944,3085,1,M,91,Accountant IV,Affluent Customer,N,No,5.0,43.0
2945,3087,0,M,64,Social Worker,Mass Customer,N,No,9.0,35.0
2946,3088,1,M,92,Retail,Affluent Customer,N,Yes,17.0,46.0
2947,3089,1,M,27,Web Developer III,Affluent Customer,N,Yes,2.0,21.0
2948,3090,1,M,81,Operator,Mass Customer,N,No,8.0,56.0
2949,3091,1,F,88,Payment Adjustment Coordinator,Affluent Customer,N,Yes,3.0,25.0
2950,3092,1,F,8,Statistician IV,Affluent Customer,N,No,9.0,48.0
2951,3093,1,M,31,Mechanical Systems Engineer,High Net Worth,N,Yes,6.0,29.0
2952,3094,1,M,51,Biostatistician II,Mass Customer,N,Yes,17.0,31.0
2953,3095,1,M,14,Staff Accountant IV,High Net Worth,N,Yes,2.0,22.0
2954,3096,1,F,32,Associate Professor,Mass Customer,N,No,10.0,47.0
2955,3097,0,M,2,Actuary,Affluent Customer,N,Yes,19.0,42.0
2956,3098,0,F,77,Dental Hygienist,Mass Customer,N,No,12.0,40.0
2957,3099,0,F,73,Retail,Mass Customer,N,Yes,3.0,24.0
2958,3100,1,F,19,Recruiter,Mass Customer,N,No,7.0,67.0
2959,3101,1,M,68,Geological Engineer,High Net Worth,N,No,12.0,33.0
2960,3102,0,M,37,Assistant Manager,Affluent Customer,N,No,2.0,30.0
2961,3103,1,F,5,Safety Technician II,Mass Customer,N,No,20.0,67.0
2962,3104,1,F,19,Business Systems Development Analyst,Mass Customer,N,Yes,2.0,26.0
2963,3105,1,M,88,Teacher,Mass Customer,N,No,12.0,55.0
2964,3106,0,F,13,Financial Services,Mass Customer,N,Yes,21.0,31.0
2965,3107,0,F,98,Legal Assistant,High Net Worth,N,No,9.0,60.0
2966,3108,0,M,94,Accounting Assistant III,Mass Customer,N,No,10.0,53.0
2967,3109,1,F,75,Automation Specialist II,Mass Customer,N,Yes,10.0,62.0
2968,3110,1,M,14,Community Outreach Specialist,Affluent Customer,N,Yes,8.0,27.0
2969,3111,0,M,42,Associate Professor,Mass Customer,N,Yes,4.0,24.0
2970,3112,0,M,41,Internal Auditor,High Net Worth,N,Yes,1.0,20.0
2971,3113,1,F,52,Teacher,Mass Customer,N,Yes,18.0,51.0
2972,3114,0,M,48,Teacher,Mass Customer,N,Yes,18.0,46.0
2973,3115,0,M,40,Nuclear Power Engineer,Mass Customer,N,No,8.0,40.0
2974,3116,1,M,16,Health,Mass Customer,N,No,7.0,42.0
2975,3117,1,F,68,Cost Accountant,Affluent Customer,N,Yes,6.0,25.0
2976,3118,1,M,54,Occupational Therapist,High Net Worth,N,No,9.0,28.0
2977,3120,0,F,89,Clinical Specialist,Mass Customer,N,Yes,10.0,42.0
2978,3121,1,M,82,Data Coordiator,Mass Customer,N,No,19.0,61.0
2979,3122,1,F,17,Manufacturing,High Net Worth,N,Yes,15.0,40.0
2980,3123,0,F,71,Dental Hygienist,High Net Worth,N,No,20.0,44.0
2981,3124,0,F,73,Account Executive,High Net Worth,N,Yes,9.0,40.0
2982,3125,0,F,2,Social Worker,High Net Worth,N,Yes,5.0,42.0
2983,3126,1,M,7,Statistician IV,High Net Worth,N,No,12.0,34.0
2984,3127,1,M,39,Research Nurse,Mass Customer,N,No,10.0,50.0
2985,3128,0,F,96,Geological Engineer,High Net Worth,N,Yes,16.0,55.0
2986,3129,0,F,44,Analog Circuit Design manager,High Net Worth,N,Yes,11.0,65.0
2987,3130,1,F,53,VP Product Management,Mass Customer,N,No,17.0,50.0
2988,3131,1,F,63,Retail,Affluent Customer,N,Yes,3.0,22.0
2989,3132,1,M,33,Sales Representative,Mass Customer,N,Yes,7.0,46.0
2990,3133,1,F,89,Quality Control Specialist,Mass Customer,N,No,2.0,21.0
2991,3134,1,F,53,Manufacturing,Mass Customer,N,No,5.0,26.0
2992,3135,1,M,83,Staff Scientist,Mass Customer,N,No,16.0,59.0
2993,3136,1,M,60,Marketing Manager,Mass Customer,N,Yes,3.0,22.0
2994,3137,0,F,48,Web Designer III,Mass Customer,N,No,9.0,28.0
2995,3138,1,M,34,Paralegal,Mass Customer,N,Yes,6.0,50.0
2996,3139,0,M,65,Paralegal,High Net Worth,N,Yes,17.0,47.0
2997,3140,0,F,2,Legal Assistant,High Net Worth,N,No,16.0,35.0
2998,3141,1,F,92,Associate Professor,Mass Customer,N,Yes,3.0,25.0
2999,3142,0,M,98,Electrical Engineer,Mass Customer,N,No,6.0,28.0
3000,3143,1,F,0,Chief Design Engineer,Mass Customer,N,No,5.0,24.0
3001,3144,1,M,94,Programmer Analyst III,Mass Customer,N,Yes,8.0,42.0
3002,3145,0,M,17,Paralegal,High Net Worth,N,Yes,7.0,42.0
3003,3146,1,F,79,Project Manager,Mass Customer,N,No,15.0,43.0
3004,3147,1,F,21,Retail,Affluent Customer,N,Yes,17.0,44.0
3005,3148,0,M,11,Human Resources Assistant IV,High Net Worth,N,Yes,10.0,46.0
3006,3149,1,F,31,Tax Accountant,Affluent Customer,N,Yes,5.0,40.0
3007,3150,1,F,66,Sales Associate,Mass Customer,N,No,5.0,29.0
3008,3152,1,F,6,Teacher,High Net Worth,N,Yes,3.0,21.0
3009,3153,1,F,87,Compensation Analyst,High Net Worth,N,No,15.0,47.0
3010,3154,1,F,63,Desktop Support Technician,Mass Customer,N,Yes,19.0,63.0
3011,3155,1,F,88,Office Assistant I,Affluent Customer,N,Yes,21.0,44.0
3012,3156,1,M,23,Financial Services,Mass Customer,N,No,4.0,44.0
3013,3157,1,M,46,Retail,Mass Customer,N,Yes,1.0,23.0
3014,3158,1,M,27,VP Quality Control,Mass Customer,N,Yes,12.0,50.0
3015,3159,0,M,16,Financial Services,Affluent Customer,N,No,12.0,54.0
3016,3160,0,M,87,Mechanical Systems Engineer,Mass Customer,N,No,21.0,42.0
3017,3161,1,F,71,Financial Services,Mass Customer,N,Yes,4.0,44.0
3018,3162,0,F,76,Media Manager IV,Mass Customer,N,Yes,15.0,43.0
3019,3163,0,M,38,Environmental Specialist,Affluent Customer,N,No,19.0,52.0
3020,3164,0,F,53,Human Resources Assistant II,Mass Customer,N,Yes,14.0,35.0
3021,3165,1,F,56,Business Systems Development Analyst,Affluent Customer,N,Yes,10.0,45.0
3022,3166,1,M,96,Social Worker,Mass Customer,N,No,20.0,65.0
3023,3167,0,M,36,Web Designer IV,Mass Customer,N,No,5.0,26.0
3024,3168,1,M,89,Assistant Manager,Affluent Customer,N,No,22.0,45.0
3025,3169,1,M,96,Payment Adjustment Coordinator,Mass Customer,N,Yes,19.0,57.0
3026,3170,0,F,67,Nurse Practicioner,Mass Customer,N,No,11.0,53.0
3027,3171,1,M,36,Account Coordinator,Affluent Customer,N,Yes,10.0,53.0
3028,3172,0,F,69,Retail,Affluent Customer,N,No,5.0,59.0
3029,3173,1,M,55,Computer Systems Analyst I,Mass Customer,N,Yes,1.0,19.0
3030,3174,1,F,67,Research Associate,Affluent Customer,N,No,9.0,44.0
3031,3175,0,M,82,Operator,Mass Customer,N,No,16.0,36.0
3032,3176,1,M,60,Physical Therapy Assistant,Affluent Customer,N,No,16.0,43.0
3033,3177,0,M,93,Database Administrator IV,Affluent Customer,N,No,6.0,42.0
3034,3178,0,M,21,VP Quality Control,Mass Customer,N,Yes,9.0,49.0
3035,3179,0,M,87,Assistant Media Planner,Affluent Customer,N,Yes,17.0,41.0
3036,3180,0,M,96,Business Systems Development Analyst,Mass Customer,N,Yes,19.0,46.0
3037,3181,1,M,39,Senior Editor,High Net Worth,N,No,6.0,44.0
3038,3182,1,F,50,Financial Services,Affluent Customer,N,No,15.0,53.0
3039,3183,1,M,64,Junior Executive,Mass Customer,N,No,14.0,46.0
3040,3184,0,F,2,Civil Engineer,Affluent Customer,N,Yes,7.0,44.0
3041,3185,0,M,25,Senior Financial Analyst,Mass Customer,N,No,10.0,65.0
3042,3187,1,M,75,Senior Quality Engineer,Mass Customer,N,Yes,14.0,46.0
3043,3188,1,M,94,Actuary,Mass Customer,N,No,1.0,21.0
3044,3189,0,M,40,Environmental Specialist,Mass Customer,N,No,11.0,58.0
3045,3191,1,F,29,Director of Sales,Affluent Customer,N,Yes,12.0,61.0
3046,3192,1,F,37,Payment Adjustment Coordinator,High Net Worth,N,Yes,16.0,52.0
3047,3193,0,F,6,Web Designer IV,High Net Worth,N,No,7.0,42.0
3048,3194,1,M,38,Physical Therapy Assistant,Mass Customer,N,No,11.0,43.0
3049,3195,0,F,4,Tax Accountant,Mass Customer,N,No,18.0,40.0
3050,3196,0,F,11,Engineer IV,Mass Customer,N,No,8.0,43.0
3051,3197,1,M,83,Environmental Specialist,High Net Worth,N,No,14.0,45.0
3052,3198,0,M,66,Media Manager III,Mass Customer,N,Yes,1.0,23.0
3053,3199,1,F,98,Product Engineer,Mass Customer,N,Yes,15.0,51.0
3054,3200,0,F,51,Environmental Tech,Mass Customer,N,No,1.0,25.0
3055,3201,1,M,61,Assistant Professor,Mass Customer,N,Yes,1.0,21.0
3056,3202,0,M,74,Office Assistant IV,Mass Customer,N,Yes,2.0,26.0
3057,3203,1,M,25,GIS Technical Architect,Affluent Customer,N,Yes,7.0,36.0
3058,3204,1,F,51,Media Manager III,Mass Customer,N,Yes,4.0,26.0
3059,3205,1,M,35,Account Executive,Mass Customer,N,No,20.0,62.0
3060,3206,0,F,32,Financial Advisor,Mass Customer,N,No,1.0,26.0
3061,3208,1,F,53,VP Marketing,High Net Worth,N,No,15.0,54.0
3062,3209,0,F,10,Civil Engineer,Affluent Customer,N,No,15.0,57.0
3063,3210,1,F,80,Junior Executive,Mass Customer,N,No,1.0,33.0
3064,3211,0,F,52,Automation Specialist II,High Net Worth,N,Yes,7.0,27.0
3065,3212,1,F,62,Analog Circuit Design manager,Affluent Customer,N,No,13.0,40.0
3066,3213,0,F,27,Telecommunications,Affluent Customer,N,Yes,16.0,49.0
3067,3214,0,F,2,Software Engineer III,Mass Customer,N,Yes,9.0,28.0
3068,3215,0,M,14,General Manager,Mass Customer,N,Yes,7.0,44.0
3069,3216,1,M,59,Database Administrator III,Mass Customer,N,Yes,1.0,22.0
3070,3217,0,F,95,Physical Therapy Assistant,Mass Customer,N,No,8.0,53.0
3071,3218,0,F,38,Information Systems Manager,Mass Customer,N,Yes,22.0,45.0
3072,3219,0,F,94,Web Developer III,Mass Customer,N,No,3.0,23.0
3073,3220,1,M,53,Research Assistant IV,Affluent Customer,N,No,11.0,48.0
3074,3221,0,F,59,Internal Auditor,High Net Worth,N,Yes,11.0,61.0
3075,3224,0,F,67,Automation Specialist III,Affluent Customer,N,No,3.0,25.0
3076,3225,0,M,19,Chief Design Engineer,Mass Customer,N,Yes,4.0,40.0
3077,3226,1,F,43,Entertainment,Affluent Customer,N,No,11.0,48.0
3078,3227,1,M,37,Manufacturing,Affluent Customer,N,No,2.0,25.0
3079,3228,1,F,36,Social Worker,Mass Customer,N,No,13.0,56.0
3080,3229,1,M,69,Sales Representative,High Net Worth,N,Yes,6.0,56.0
3081,3230,1,F,31,Executive Secretary,Mass Customer,N,No,12.0,51.0
3082,3232,0,F,7,Payment Adjustment Coordinator,Mass Customer,N,Yes,9.0,27.0
3083,3233,0,M,7,Tax Accountant,Mass Customer,N,Yes,17.0,62.0
3084,3234,0,M,35,Safety Technician II,Mass Customer,N,Yes,19.0,34.0
3085,3235,1,M,88,Business Systems Development Analyst,Affluent Customer,N,Yes,12.0,55.0
3086,3236,1,M,37,Manufacturing,Mass Customer,N,Yes,5.0,28.0
3087,3237,1,F,94,Assistant Manager,Mass Customer,N,No,13.0,56.0
3088,3238,1,M,23,Executive Secretary,Mass Customer,N,No,14.0,43.0
3089,3239,0,F,15,Staff Scientist,High Net Worth,N,No,5.0,49.0
3090,3240,1,M,90,Chief Design Engineer,Mass Customer,N,Yes,6.0,44.0
3091,3241,0,M,34,Budget/Accounting Analyst IV,Mass Customer,N,Yes,16.0,41.0
3092,3242,1,F,4,General Manager,Affluent Customer,N,Yes,14.0,63.0
3093,3243,0,M,24,Media Manager I,Mass Customer,N,No,7.0,47.0
3094,3244,0,F,24,Systems Administrator I,Mass Customer,N,No,13.0,61.0
3095,3245,1,M,86,Graphic Designer,High Net Worth,N,No,7.0,62.0
3096,3246,1,F,73,Senior Cost Accountant,Mass Customer,N,Yes,4.0,52.0
3097,3247,0,F,0,Structural Engineer,Mass Customer,N,Yes,5.0,36.0
3098,3248,0,M,32,Programmer Analyst II,Affluent Customer,N,No,5.0,63.0
3099,3249,1,F,46,Analog Circuit Design manager,Mass Customer,N,Yes,14.0,39.0
3100,3250,0,M,27,Argiculture,High Net Worth,N,Yes,4.0,29.0
3101,3251,1,F,95,Safety Technician II,High Net Worth,N,Yes,8.0,44.0
3102,3252,1,F,59,GIS Technical Architect,High Net Worth,N,Yes,14.0,33.0
3103,3253,0,F,42,Cost Accountant,High Net Worth,N,Yes,7.0,31.0
3104,3254,0,F,8,Human Resources Assistant I,Mass Customer,N,No,1.0,19.0
3105,3256,0,F,76,Professor,Affluent Customer,N,No,6.0,35.0
3106,3257,1,M,64,Senior Editor,Mass Customer,N,Yes,10.0,40.0
3107,3258,1,F,77,Sales Representative,Mass Customer,N,Yes,18.0,42.0
3108,3259,0,M,74,Quality Control Specialist,High Net Worth,N,No,10.0,67.0
3109,3260,1,F,6,Research Associate,High Net Worth,N,No,11.0,41.0
3110,3261,1,M,6,Property,Mass Customer,N,Yes,5.0,46.0
3111,3262,1,M,65,Product Engineer,Mass Customer,N,No,12.0,61.0
3112,3263,1,F,37,Business Systems Development Analyst,Affluent Customer,N,No,5.0,39.0
3113,3264,1,M,88,Financial Services,Mass Customer,N,Yes,17.0,42.0
3114,3265,0,M,64,Clinical Specialist,High Net Worth,N,No,11.0,53.0
3115,3266,1,M,68,Account Representative III,Mass Customer,N,Yes,5.0,25.0
3116,3267,1,M,20,Property,High Net Worth,N,Yes,9.0,33.0
3117,3268,1,F,93,General Manager,Mass Customer,N,No,20.0,34.0
3118,3269,1,M,96,GIS Technical Architect,Mass Customer,N,No,1.0,26.0
3119,3270,1,M,47,Administrative Officer,Mass Customer,N,Yes,5.0,64.0
3120,3271,1,F,21,Chief Design Engineer,High Net Worth,N,Yes,16.0,35.0
3121,3272,0,M,75,Payment Adjustment Coordinator,Affluent Customer,N,No,9.0,27.0
3122,3273,1,F,72,General Manager,Mass Customer,N,No,11.0,42.0
3123,3274,1,F,44,Financial Services,Mass Customer,N,Yes,18.0,48.0
3124,3275,0,F,24,Computer Systems Analyst IV,Mass Customer,N,No,6.0,45.0
3125,3276,1,M,10,Legal Assistant,High Net Worth,N,No,3.0,42.0
3126,3277,0,M,92,Computer Systems Analyst I,Affluent Customer,N,No,10.0,59.0
3127,3278,0,M,66,VP Product Management,Affluent Customer,N,No,9.0,38.0
3128,3279,1,M,55,Staff Scientist,Mass Customer,N,No,14.0,62.0
3129,3280,0,F,49,General Manager,Mass Customer,N,Yes,21.0,33.0
3130,3281,1,F,67,Administrative Assistant III,Mass Customer,N,No,4.0,23.0
3131,3282,0,F,8,Clinical Specialist,High Net Worth,N,No,13.0,62.0
3132,3283,1,F,46,Administrative Officer,Mass Customer,N,Yes,6.0,42.0
3133,3284,1,F,98,Chief Design Engineer,Affluent Customer,N,No,2.0,29.0
3134,3285,0,M,51,Recruiter,Affluent Customer,N,Yes,9.0,34.0
3135,3286,1,M,23,Assistant Media Planner,Mass Customer,N,No,20.0,59.0
3136,3287,0,F,30,Account Executive,Affluent Customer,N,Yes,4.0,35.0
3137,3289,1,M,43,Assistant Manager,Mass Customer,N,No,12.0,43.0
3138,3290,0,M,22,Manufacturing,High Net Worth,N,Yes,18.0,58.0
3139,3291,1,F,33,Staff Accountant II,Mass Customer,N,No,13.0,65.0
3140,3292,0,M,71,Web Designer I,Affluent Customer,N,Yes,3.0,48.0
3141,3293,1,F,98,Automation Specialist IV,High Net Worth,N,No,17.0,35.0
3142,3294,1,F,90,Director of Sales,Affluent Customer,N,No,6.0,34.0
3143,3295,1,M,14,Human Resources Assistant III,High Net Worth,N,Yes,9.0,56.0
3144,3296,0,F,78,Quality Engineer,Affluent Customer,N,Yes,17.0,46.0
3145,3297,1,M,39,Product Engineer,Mass Customer,N,No,13.0,46.0
3146,3299,0,F,27,Systems Administrator II,Affluent Customer,N,Yes,12.0,41.0
3147,3300,1,M,47,Executive Secretary,Mass Customer,N,No,14.0,59.0
3148,3301,1,M,5,Associate Professor,Mass Customer,N,Yes,6.0,34.0
3149,3302,1,M,17,Compensation Analyst,Affluent Customer,N,No,19.0,64.0
3150,3303,1,M,51,Structural Engineer,Affluent Customer,N,Yes,11.0,54.0
3151,3305,1,M,25,Senior Developer,Mass Customer,N,Yes,11.0,44.0
3152,3306,1,M,50,Compensation Analyst,Mass Customer,N,No,7.0,29.0
3153,3307,0,F,96,Analyst Programmer,High Net Worth,N,No,14.0,42.0
3154,3308,1,F,5,Cost Accountant,Mass Customer,N,Yes,14.0,41.0
3155,3309,1,M,34,Senior Sales Associate,High Net Worth,N,Yes,3.0,46.0
3156,3310,1,F,83,VP Marketing,Affluent Customer,N,Yes,12.0,59.0
3157,3311,0,F,57,Civil Engineer,Mass Customer,N,Yes,8.0,41.0
3158,3313,1,F,10,Property,High Net Worth,N,Yes,5.0,26.0
3159,3314,1,F,50,Financial Services,Mass Customer,N,Yes,12.0,48.0
3160,3315,1,F,77,Account Executive,Mass Customer,N,Yes,5.0,26.0
3161,3316,0,F,31,Structural Analysis Engineer,Mass Customer,N,No,18.0,60.0
3162,3317,1,M,35,Actuary,Mass Customer,N,Yes,11.0,50.0
3163,3318,0,M,37,Manufacturing,High Net Worth,N,Yes,19.0,59.0
3164,3319,0,F,67,Financial Services,Affluent Customer,N,Yes,19.0,55.0
3165,3320,1,F,16,Nuclear Power Engineer,High Net Worth,N,No,6.0,26.0
3166,3321,1,M,38,Software Test Engineer I,High Net Worth,N,Yes,14.0,40.0
3167,3323,1,M,99,Account Representative I,High Net Worth,N,No,8.0,48.0
3168,3324,0,M,32,Research Nurse,Mass Customer,N,Yes,10.0,47.0
3169,3325,1,M,80,Database Administrator IV,High Net Worth,N,No,1.0,24.0
3170,3326,0,M,83,Nurse,High Net Worth,N,Yes,22.0,46.0
3171,3327,0,M,84,Teacher,Mass Customer,N,No,15.0,48.0
3172,3328,0,F,58,Food Chemist,Mass Customer,N,No,6.0,59.0
3173,3330,1,F,70,Health,Mass Customer,N,Yes,18.0,65.0
3174,3331,1,F,18,Technical Writer,Mass Customer,N,No,8.0,49.0
3175,3332,1,F,43,Account Representative III,Mass Customer,N,No,3.0,22.0
3176,3333,1,F,30,Software Test Engineer II,Mass Customer,N,Yes,17.0,41.0
3177,3334,1,F,63,VP Product Management,Mass Customer,N,Yes,12.0,55.0
3178,3335,1,M,47,Editor,Mass Customer,N,No,16.0,41.0
3179,3336,0,M,47,Research Assistant IV,Mass Customer,N,Yes,8.0,42.0
3180,3337,1,M,58,Argiculture,Mass Customer,N,Yes,16.0,44.0
3181,3338,1,F,48,Manufacturing,Mass Customer,N,Yes,10.0,56.0
3182,3339,1,M,76,Programmer Analyst III,Mass Customer,N,No,21.0,34.0
3183,3340,1,M,61,Physical Therapy Assistant,Mass Customer,N,No,2.0,29.0
3184,3341,1,F,19,Help Desk Technician,Affluent Customer,N,Yes,6.0,40.0
3185,3342,0,M,51,Entertainment,Mass Customer,N,No,7.0,35.0
3186,3344,0,F,66,GIS Technical Architect,Affluent Customer,N,Yes,1.0,26.0
3187,3345,0,M,83,Financial Services,High Net Worth,N,No,12.0,43.0
3188,3346,1,F,61,Software Consultant,High Net Worth,N,No,3.0,29.0
3189,3347,0,M,99,Computer Systems Analyst II,High Net Worth,N,Yes,18.0,35.0
3190,3348,1,F,93,Pharmacist,High Net Worth,N,Yes,6.0,64.0
3191,3349,1,M,11,Director of Sales,Affluent Customer,N,No,9.0,40.0
3192,3350,0,M,53,Analog Circuit Design manager,Affluent Customer,N,No,6.0,45.0
3193,3351,1,F,13,Accounting Assistant II,Affluent Customer,N,No,15.0,39.0
3194,3352,0,M,14,Human Resources Assistant IV,Affluent Customer,N,No,1.0,26.0
3195,3353,0,F,91,Software Test Engineer II,Mass Customer,N,Yes,1.0,27.0
3196,3354,1,M,18,Manufacturing,Mass Customer,N,Yes,11.0,43.0
3197,3355,1,F,50,Staff Accountant I,Mass Customer,N,No,3.0,31.0
3198,3356,1,M,47,Safety Technician II,Mass Customer,N,Yes,6.0,62.0
3199,3357,0,M,25,Design Engineer,Affluent Customer,N,No,4.0,22.0
3200,3358,1,M,30,Engineer I,Affluent Customer,N,Yes,11.0,47.0
3201,3359,0,M,82,Developer III,Mass Customer,N,No,3.0,29.0
3202,3360,1,F,77,Quality Engineer,Affluent Customer,N,No,5.0,58.0
3203,3361,1,F,68,General Manager,Mass Customer,N,Yes,9.0,53.0
3204,3362,0,M,60,VP Accounting,Affluent Customer,N,No,13.0,49.0
3205,3363,0,M,25,Electrical Engineer,High Net Worth,N,Yes,3.0,21.0
3206,3364,1,M,77,Engineer IV,Mass Customer,N,Yes,3.0,27.0
3207,3366,0,M,98,Technical Writer,Mass Customer,N,Yes,14.0,46.0
3208,3367,0,F,75,Librarian,Mass Customer,N,Yes,1.0,20.0
3209,3368,1,F,7,Technical Writer,Affluent Customer,N,No,16.0,53.0
3210,3369,0,F,90,Research Associate,Mass Customer,N,No,10.0,44.0
3211,3370,1,M,8,Data Coordiator,High Net Worth,N,Yes,5.0,67.0
3212,3371,0,F,56,Analyst Programmer,Mass Customer,N,No,17.0,43.0
3213,3372,1,M,62,Telecommunications,High Net Worth,N,No,15.0,66.0
3214,3373,1,F,19,Research Associate,Mass Customer,N,No,5.0,30.0
3215,3374,0,F,77,Sales Associate,Mass Customer,N,Yes,12.0,61.0
3216,3375,0,M,37,Accounting Assistant I,High Net Worth,N,Yes,6.0,28.0
3217,3376,1,F,74,Manufacturing,Mass Customer,N,No,16.0,38.0
3218,3377,1,M,12,Manufacturing,Mass Customer,N,Yes,7.0,32.0
3219,3378,1,F,17,Financial Services,Affluent Customer,N,No,14.0,59.0
